Login,Open Time,Type,Symbol,Volume
809100,2023.05.10 13:06:46,buy,xauusd,0.095689474
809100,2023.05.10 14:33:19,buy,xauusd,0.095689474
921468,2023.05.10 14:35:20,buy,xauusd,0.080510225
809100,2023.05.10 14:39:03,buy,xauusd,0.095689474
809100,2023.05.10 14:41:05,buy,xauusd,0.095689474
511920,2023.05.10 15:02:01,buy,xauusd,0.110370777
511920,2023.05.10 15:10:33,buy,xauusd,0.110370777
563362,2023.05.10 15:19:09,buy,xauusd,0.075473917
993669,2023.05.10 15:21:12,buy,xauusd,0.08602705
998228,2023.05.10 15:23:27,buy,xauusd,0.099145684
129379,2023.05.10 15:53:19,buy,xauusd,0.121173143
129379,2023.05.10 15:58:42,buy,xauusd,0.121173143
379985,2023.05.10 15:59:51,buy,xauusd,0.351570202
129379,2023.05.10 16:05:24,buy,xauusd,0.121173143
809100,2023.05.11 10:48:16,buy,xauusd,0.095689474
919849,2023.05.11 15:19:37,buy,xauusd,0.075289492
186484,2023.05.11 15:21:17,buy,xauusd,0.120848337
186484,2023.05.11 13:44:04,buy,xauusd,0.120848337
328794,2023.05.11 14:30:14,buy,xauusd,0.8966498
511920,2023.05.11 13:55:55,buy,xauusd,0.110370777
511920,2023.05.11 14:17:58,buy,xauusd,0.110370777
539922,2023.05.11 14:30:11,buy,xauusd,0.09362225
919849,2023.05.11 14:31:46,buy,xauusd,0.075289492
129379,2023.05.11 14:36:52,buy,xauusd,0.121173143
671156,2023.05.11 15:06:15,buy,xauusd,0.119671753
539291,2023.05.11 15:12:39,buy,xauusd,0.115183502
840095,2023.05.11 15:17:49,buy,xauusd,0.106377804
439755,2023.05.11 15:47:04,buy,xauusd,0.388250779
129379,2023.05.11 15:33:15,buy,xauusd,0.121173143
328794,2023.05.11 15:39:56,buy,xauusd,0.08966498
129379,2023.05.11 15:45:12,buy,xauusd,0.121173143
328794,2023.05.11 15:48:25,buy,xauusd,0.08966498
921468,2023.05.11 15:49:06,buy,xauusd,0.080510225
809100,2023.05.11 16:01:06,buy,xauusd,0.095689474
492796,2023.05.12 06:14:07,buy,xauusd,0.111403593
671156,2023.05.12 16:00:30,buy,xauusd,0.119671753
206036,2023.05.16 17:47:03,buy,xauusd,0.083761017
386556,2023.05.16 17:07:09,buy,xauusd,0.107308557
180675,2023.05.16 17:36:41,buy,xauusd,0.371444221
315779,2023.05.16 17:36:41,buy,xauusd,0.38333518
809100,2023.05.15 12:36:41,buy,xauusd,0.095689474
239289,2023.05.15 13:02:13,buy,xauusd,0.467508193
239289,2023.05.15 13:04:43,buy,xauusd,0.467508193
239289,2023.05.15 13:08:54,buy,xauusd,0.467508193
991501,2023.05.16 17:07:09,buy,xauusd,1.195161638
129379,2023.05.15 15:57:45,buy,xauusd,0.121173143
239289,2023.05.15 16:22:22,buy,xauusd,0.467508193
129379,2023.05.15 19:31:00,buy,xauusd,0.121173143
511920,2023.05.16 02:10:07,buy,xauusd,0.110370777
564387,2023.05.16 02:48:37,buy,xauusd,0.120565503
576603,2023.05.16 08:04:02,buy,xauusd,0.20793156
734585,2023.05.16 07:58:56,buy,xauusd,0.173714597
734585,2023.05.16 08:00:30,buy,xauusd,0.173714597
511920,2023.05.16 10:23:49,buy,xauusd,0.110370777
210348,2023.05.16 14:39:27,buy,xauusd,17.97262208
305017,2023.05.16 14:45:02,buy,xauusd,0.11995565
555151,2023.05.16 14:45:11,buy,xauusd,0.082149055
555151,2023.05.16 14:47:13,buy,xauusd,0.082149055
129379,2023.05.16 15:00:41,buy,xauusd,0.121173143
386556,2023.05.16 16:08:35,buy,xauusd,0.107308557
328794,2023.05.16 15:10:51,buy,xauusd,0.08966498
386556,2023.05.16 15:16:48,buy,xauusd,0.107308557
555151,2023.05.16 15:54:16,buy,xauusd,0.082149055
734585,2023.05.16 16:11:37,buy,xauusd,0.173714597
129379,2023.05.16 16:21:42,buy,xauusd,0.121173143
305017,2023.05.16 16:32:26,buy,xauusd,0.11995565
555151,2023.05.16 16:43:47,buy,xauusd,0.082149055
734585,2023.05.16 16:48:45,buy,xauusd,0.173714597
328794,2023.05.16 17:15:12,buy,xauusd,0.08966498
671156,2023.05.16 17:32:42,buy,xauusd,0.119671753
734585,2023.05.16 17:35:26,buy,xauusd,0.173714597
534679,2023.05.16 18:11:48,buy,xauusd,0.174159163
210348,2023.05.16 19:16:30,buy,xauusd,17.97262208
315779,2023.05.16 19:19:03,buy,xauusd,0.38333518
492796,2023.05.17 01:07:03,buy,xauusd,0.111403593
439755,2023.05.17 01:49:42,buy,xauusd,0.19412539
129379,2023.05.17 04:52:38,buy,xauusd,0.121173143
593593,2023.05.17 07:18:51,buy,xauusd,0.119850238
129379,2023.05.17 08:19:01,buy,xauusd,0.121173143
849627,2023.05.17 09:59:41,buy,xauusd,0.078273897
180675,2023.05.17 14:44:51,buy,xauusd,0.247629481
555151,2023.05.17 15:07:50,buy,xauusd,0.082149055
328794,2023.05.17 15:21:06,buy,xauusd,0.08966498
555151,2023.05.17 15:26:47,buy,xauusd,0.082149055
901076,2023.05.17 16:27:40,buy,xauusd,0.461690867
206036,2023.05.18 08:00:26,buy,xauusd,0.083761017
206036,2023.05.18 15:35:09,buy,xauusd,0.083761017
511920,2023.05.22 11:06:14,buy,xauusd,0.110370777
564387,2023.05.22 11:13:32,buy,xauusd,0.120565503
174673,2023.05.24 06:30:54,buy,xauusd,0.216584172
555151,2023.05.24 14:22:20,buy,xauusd,0.082149055
555151,2023.05.24 14:32:52,buy,xauusd,0.082149055
129379,2023.05.24 14:40:13,buy,xauusd,0.121173143
129379,2023.05.24 14:43:50,buy,xauusd,0.121173143
318949,2023.05.25 10:59:21,buy,xauusd,0.093232695
933278,2023.05.25 14:43:01,sell,xauusd,0.105119322
809100,2023.05.25 14:46:52,buy,xauusd,0.095689474
809100,2023.05.25 15:33:15,buy,xauusd,0.095689474
563362,2023.05.29 08:39:29,sell,xauusd,0.075473917
224119,2023.05.31 11:31:03,sell,xauusd,1.231885483
224119,2023.06.01 17:58:05,sell,xauusd,1.231885483
809100,2023.06.02 02:25:52,buy,xauusd,0.095689474
806915,2023.06.02 14:30:02,buy,xauusd,0.077271547
809100,2023.06.02 05:12:46,buy,xauusd,0.095689474
671156,2023.06.02 05:31:35,buy,xauusd,0.119671753
129379,2023.06.02 07:48:32,buy,xauusd,0.121173143
129379,2023.06.02 07:51:34,buy,xauusd,0.121173143
511920,2023.06.02 11:47:32,buy,xauusd,0.110370777
809100,2023.06.02 12:13:51,buy,xauusd,0.095689474
129379,2023.06.02 12:43:57,buy,xauusd,0.121173143
129379,2023.06.02 12:53:43,buy,xauusd,0.242346285
912903,2023.06.02 14:30:25,buy,xauusd,0.997478045
129379,2023.06.02 14:34:15,buy,xauusd,0.242346285
342002,2023.06.02 14:37:55,buy,xauusd,0.099156251
809100,2023.06.02 15:18:47,buy,xauusd,0.095689474
129379,2023.06.02 15:32:40,buy,xauusd,0.242346285
129379,2023.06.02 15:38:50,buy,xauusd,0.242346285
993669,2023.06.05 18:16:45,sell,xauusd,0.08602705
809100,2023.06.09 03:10:51,buy,xauusd,0.095689474
300366,2023.06.09 07:20:29,buy,xauusd,0.387718715
809100,2023.06.09 12:19:29,buy,xauusd,0.095689474
174673,2023.06.09 15:15:19,buy,xauusd,0.216584172
465628,2023.06.12 07:43:31,buy,xauusd,0.086715004
465628,2023.06.12 07:44:04,buy,xauusd,0.086715004
465628,2023.06.12 07:44:36,buy,xauusd,0.086715004
465628,2023.06.12 07:45:55,buy,xauusd,0.086715004
465628,2023.06.12 07:46:20,buy,xauusd,0.086715004
465628,2023.06.12 07:46:42,buy,xauusd,0.086715004
465628,2023.06.12 07:47:11,buy,xauusd,0.086715004
465628,2023.06.12 07:47:36,buy,xauusd,0.086715004
465628,2023.06.12 07:48:44,buy,xauusd,0.086715004
465628,2023.06.12 07:49:30,buy,xauusd,0.086715004
465628,2023.06.12 07:49:54,buy,xauusd,0.086715004
465628,2023.06.12 07:55:31,buy,xauusd,0.086715004
465628,2023.06.12 07:56:05,buy,xauusd,0.086715004
465628,2023.06.12 07:56:16,buy,xauusd,0.086715004
465628,2023.06.12 07:56:48,buy,xauusd,0.086715004
465628,2023.06.12 07:56:57,buy,xauusd,0.086715004
465628,2023.06.12 07:57:05,buy,xauusd,0.086715004
809100,2023.06.13 08:37:00,buy,xauusd,0.095689474
809100,2023.06.13 08:37:54,buy,xauusd,0.095689474
809100,2023.06.13 10:49:04,buy,xauusd,0.095689474
809100,2023.06.13 14:07:25,buy,xauusd,0.095689474
237900,2023.06.13 14:30:14,buy,xauusd,1.076396744
809100,2023.06.13 15:02:30,buy,xauusd,0.095689474
809100,2023.06.14 07:13:37,buy,xauusd,0.095689474
809100,2023.06.14 12:35:37,buy,xauusd,0.095689474
809100,2023.06.14 14:30:38,buy,xauusd,0.095689474
809100,2023.06.14 14:34:35,buy,xauusd,0.095689474
809100,2023.06.14 14:35:18,buy,xauusd,0.095689474
809100,2023.06.14 14:41:31,buy,xauusd,0.095689474
809100,2023.06.14 14:42:30,buy,xauusd,0.095689474
809100,2023.06.14 14:43:33,buy,xauusd,0.095689474
809100,2023.06.14 14:45:48,buy,xauusd,0.095689474
809100,2023.06.14 14:46:18,buy,xauusd,0.095689474
809100,2023.06.14 15:34:57,buy,xauusd,0.095689474
809100,2023.06.16 09:47:07,buy,xauusd,0.095689474
809100,2023.06.16 11:09:31,buy,xauusd,0.095689474
809100,2023.06.16 11:57:24,buy,xauusd,0.095689474
809100,2023.06.16 14:05:03,buy,xauusd,0.095689474
237900,2023.06.16 21:10:23,buy,xauusd,0.538198372
315786,2023.06.19 11:31:00,buy,xauusd,0.153144141
315786,2023.06.19 11:32:21,buy,xauusd,0.076572071
315786,2023.06.19 11:32:38,buy,xauusd,0.076572071
315786,2023.06.19 11:32:48,buy,xauusd,0.229716212
315786,2023.06.19 11:32:58,buy,xauusd,0.076572071
315786,2023.06.19 11:33:54,buy,xauusd,0.153144141
593593,2023.06.20 14:50:50,buy,xauusd,0.119850238
237900,2023.06.20 14:42:33,buy,xauusd,0.538198372
237900,2023.06.20 14:45:55,buy,xauusd,0.538198372
237900,2023.06.20 14:55:01,buy,xauusd,0.538198372
998228,2023.06.20 15:39:54,sell,xauusd,0.099145684
237900,2023.06.20 15:40:34,sell,xauusd,1.076396744
237900,2023.06.21 15:39:52,sell,xauusd,0.538198372
489870,2023.06.22 03:24:25,sell,xauusd,8.723714477
237900,2023.06.22 14:59:50,sell,xauusd,0.538198372
237900,2023.06.22 15:04:04,sell,xauusd,0.107639674
237900,2023.06.21 15:38:32,sell,xauusd,0.430558698
465628,2023.06.22 15:15:04,buy,xauusd,0.086715004
834820,2023.06.22 15:44:29,sell,xauusd,0.107285539
237900,2023.06.22 16:00:45,sell,xauusd,0.215279349
912903,2023.06.23 02:53:22,sell,xauusd,1.108308939
849627,2023.06.23 18:37:08,sell,xauusd,0.156547793
175451,2023.06.30 18:02:58,sell,xauusd,0.09707829
